LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,GLOBAL_DATA_COMPLEXITY,GLOBAL_DATA_DENSITY,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,Defective
17,8,10,16,18,8,5,0.1234589863572835,4,5,1,40,1,0,30,1,1,0,52.341007756641616,19.61802113083089,15580.83842716661,0.28976011695427695,158,0.053287641324624185,865.6023136816623,867.7304704724376,0,2,4,37,0.07006853801306372,66,92,27,14,85,55.80635068272057,46,Y
16,12,5,20,13,13,8,0.15791506977054517,5,3,0,35,2,0,50,0,1,0,98.3734706826531,31.524484405212277,60381.15773759912,0.7828070806861627,362,0.0361276388505241,3354.5086828257304,2353.8259327016153,0,3,6,29,0.12017034747159339,132,230,50,23,103,36.387859698819696,71,Y
0,1,1,1,0,1,1,0.4542245631703773,0,1,0,3,1,0,1,0,0,0,10.915305910669417,3.274652620977736,129.18423726469118,0.012288771841481135,11,0.3094010534266698,7.173809380128521,37.04423125030982,0,0,0,4,0.24542245631703774,3,7,3,6,6,50.0,3,Y
8,7,7,5,30,11,4,0.2987672610090627,5,3,0,21,2,0,11,0,3,0,63.36747290872986,4.732545688278101,1149.9370931753388,0.0910814381820641,55,0.2210814381820641,63.88395931262545,264.9363129090111,0,3,5,19,0.23258123353442453,22,32,18,7,57,40.75066437233056,16,Y
6,6,4,6,14,10,3,0.2111969357879811,5,1,0,16,1,0,11,0,2,0,39.43536028552968,8.21532279308746,1948.6042522281289,0.08212760598400795,53,0.1357711627160169,108.25171820479761,255.73488154646552,0,2,5,14,0.14574478803198412,24,28,16,10,40,42.05884440698972,17,Y
9,46,10,1,17,72,23,0.3877296017144348,28,10,0,91,11,0,74,0,4,0,59.5473503719773,32.37278297636488,78605.58372037113,0.7082338329658859,338,0.02875883083517057,4366.981110936869,2120.535696165304,0,22,36,69,0.2613824625275586,146,191,45,18,104,23.643453340559,75,Y
10,17,2,17,8,25,10,0.2046090544726399,11,5,0,38,4,0,31,1,0,0,26.974979959951952,37.50905328838242,37757.905921753845,0.3330452723631996,183,0.03,2097.6619522145998,1008.7835534714386,0,6,12,30,0.14921810894527984,67,115,21,23,70,44.07880451800338,49,Y
12,21,3,25,3,35,11,0.19564944852740007,16,7,0,48,6,0,35,0,1,0,27.76100294191677,37.96086010996621,39692.2744066047,0.3502269301540997,189,0.027175275736299964,2205.1297018630476,1049.0067509391843,0,9,17,38,0.15282472426370003,68,120,22,24,79,43.58512022212114,61,Y
9,1,4,1,14,0,1,0.15228879152440794,0,1,1,5,1,0,7,0,0,0,50.36307229097318,2.4574771814562304,311.18622199044216,0.03873859072811531,29,0.4085045637087539,17.28431763481852,125.17841438940731,1,0,0,6,0.05827053668939246,12,17,11,4,34,74.27159620249805,9,Y
8,22,4,12,18,38,1,0.02112713271196722,17,1,1,49,1,0,37,0,1,0,72.66542880162443,16.64685414558016,20047.386695897298,0.40112713271196726,206,0.06075142180797814,1113.7470595337888,1205.426903945944,0,10,19,39,0.010751421807978149,93,112,42,14,79,45.46826966710754,50,Y
35,11,10,43,25,18,6,0.06045868819558681,9,1,0,42,1,0,84,0,4,0,225.32913723259617,26.3015806665076,112553.9000289089,1.6134118667898065,704,0.04616399596332747,6252.991455161381,4839.535691509723,0,4,9,37,0.04278668012224175,256,448,96,17,191,44.49964496465058,128,Y
12,19,2,21,9,31,10,0.2023445324948414,14,5,0,42,4,0,30,1,1,0,23.98047163101109,38.92201584907145,36287.78936913024,0.3076554675051586,174,0.02765546750515861,2015.9884285368184,932.6082034630241,0,8,15,34,0.1446890649896828,65,109,18,22,75,48.879591110936246,51,Y
8,5,2,4,3,8,3,0.07999965095733902,4,3,1,18,1,0,34,0,2,0,43.40066399548874,21.269903547878013,19640.458399306342,0.31000139617064393,180,0.050000349042660985,1091.1382444317628,923.2744293513679,0,2,4,17,0.059999650957339015,72,108,22,13,51,17.070294126615657,38,Y
4,7,2,5,1,12,4,0.24,6,2,0,15,1,0,12,0,1,0,22.974577078077072,9.664848742723438,2128.5864553252186,0.07,48,0.10166868343035415,118.2509602009246,220.50224951137236,0,3,6,13,0.17,23,25,13,11,24,33.33,17,Y
11,19,3,21,4,28,11,0.19954979637828824,13,7,0,46,5,0,35,0,3,0,26.32567493278993,38.59661680966098,38826.364030750796,0.3365757126759912,182,0.025225101810855882,2157.022811470193,1010.1007811265748,0,7,14,37,0.1547748981891441,66,115,21,24,73,40.61305515974437,56,Y
8,22,3,12,17,38,1,0.02327806520005834,17,1,1,47,1,0,36,0,0,0,69.95298697237104,17.056615969604746,20139.324825466465,0.3945365579999028,204,0.059453655799990276,1118.8547428783704,1185.407665335512,0,10,19,37,0.012731721000048615,92,111,40,14,76,44.03182634157228,49,Y
6,42,7,1,16,64,21,0.4143464142241899,23,9,0,75,12,0,51,0,4,0,44.711326513920014,30.638031183352407,41861.19462996709,0.45730781629723327,247,0.03,2325.626278592048,1367.6415482444675,0,20,32,56,0.27676937955667996,103,144,28,17,77,25.89683754897201,52,Y
4,8,5,1,6,12,4,0.29417122681252295,4,2,0,19,3,0,15,0,3,0,29.78531156043967,9.782919682000315,2875.749794933303,0.09321624006250985,58,0.10226125331249672,159.7618870088953,292.4349002405295,0,3,6,17,0.16226125331249672,23,35,17,14,30,33.33,16,Y
19,14,6,26,18,13,10,0.15132820485819506,5,5,0,42,2,0,58,0,1,0,101.09346992043643,51.62577909141824,134877.3882365525,1.051156732439918,489,0.02912596158908843,7493.18429791745,3154.7694178266347,0,3,6,33,0.09958012803637192,182,306,55,26,124,42.94350449180341,84,Y
11,18,2,20,9,29,10,0.20303942512255027,13,5,0,39,4,0,30,1,0,0,26.11168381740265,37.84652359865169,37234.459647568554,0.3251971256127514,181,0.03,2068.581429245489,985.6315205576165,0,7,14,31,0.14607885024510056,67,114,20,22,74,47.40641874019342,51,Y
7,10,4,0,4,18,5,0.2561291663482145,8,3,0,25,3,0,22,1,4,0,37.15192086804462,9.653687497952808,3448.836435232764,0.115391666757653,70,0.1,191.60433343887746,357.8706711000598,0,4,9,21,0.1061291663482145,32,38,21,12,59,15.922024897094456,22,Y
0,1,1,1,0,0,1,0.4993809947237492,0,1,1,2,1,0,1,0,0,0,9.60640270266563,2.999263088956844,86.15395802132707,0.010073691104315571,9,0.3301031675460418,4.781333457554981,28.763998732643664,1,0,0,3,0.24966102092014839,3,6,3,5,4,50.02589505405649,2,Y
16,1,11,8,64,0,1,0.06082620823648015,0,1,1,15,1,0,10,0,0,0,81.61037648925654,5.623931235472022,1594.0746443326248,0.11293447940879964,72,0.20940171911319944,88.55692468514583,347.0402474707522,1,0,0,16,0.028945864413840255,28,43,20,6,101,66.30473523053975,19,Y
14,1,6,1,23,0,1,0.09392489008430016,0,1,1,7,1,0,11,0,0,0,72.71920427667655,2.571945265435551,458.88346849835636,0.05834227498996426,41,0.39370064496186424,25.490137436852798,182.41170049040664,1,0,0,8,0.027625535046164357,16,24,16,5,52,66.98747543147344,12,Y
5,8,6,4,19,13,4,0.34476847635168284,6,4,0,22,3,0,11,0,4,0,52.51239664616999,4.941972273916872,1070.041456033297,0.08018641349565406,50,0.21018641349565406,59.4448420320626,232.6676709044616,0,3,6,19,0.27374021568308465,20,29,16,7,43,31.475366689300152,15,Y
10,2,5,2,15,2,1,0.15412961780324708,1,1,0,8,1,0,9,0,0,0,54.94880705818885,3.072819773934182,403.4844093207817,0.04652188767213689,34,0.3460875506885476,22.414713536542518,146.3366471075421,0,0,1,9,0.0907600897212813,13,20,12,5,40,61.649739159986126,11,Y
13,22,4,28,5,36,12,0.19258103673041285,17,8,0,48,6,0,38,0,0,0,31.05566830002445,44.305618396112166,68276.54559648134,0.46807939575568824,244,0.02741896326958715,3793.143572216315,1401.407494015084,0,9,18,37,0.1448379265391743,89,154,25,25,88,46.398160769821374,66,Y
7,13,2,9,7,10,9,0.21,4,5,0,40,3,0,33,0,5,0,23.610746671984685,39.70128024740757,36968.537101762726,0.3090944772545685,167,0.02151574620909475,2053.8082565282743,933.5132738387247,0,3,5,33,0.16,63,104,20,26,58,32.65,42,Y
0,1,1,1,0,0,1,0.5,0,1,1,2,1,0,1,0,0,0,8.9499503211032,3.9642092409872727,143.5811234519531,0.01,10,0.2607155036416331,7.971729080664061,35.07161119783581,1,0,0,3,0.25,3,7,3,6,4,50.0,2,Y
10,1,5,1,16,0,1,0.2072309803689803,0,1,1,6,1,0,8,0,0,0,54.81144648358831,3.1573600652397316,382.74986911921445,0.04485345471797854,32,0.34244312792831844,21.26004339955807,142.63586727237512,1,0,0,7,0.08967410829729873,13,19,12,5,38,62.24750398789765,9,Y
7,9,2,7,6,12,5,0.2207234379379272,5,3,0,27,2,0,20,0,3,0,20.944511230954493,22.872770659381615,10960.24431837207,0.1592765620620728,95,0.04,608.900795465115,479.0918291441189,0,3,6,23,0.1439763892781575,40,55,14,17,44,31.578275992275515,27,Y
22,1,12,12,88,0,1,0.05,0,1,1,18,1,0,10,0,0,0,117.79380543650586,3.7149514667605947,1620.247226777919,0.14712621333098513,85,0.2713786399929554,90.013728348402,436.37366962416115,1,0,0,19,0.01,36,49,29,6,134,90.91,22,Y
14,21,2,26,8,39,11,0.19816779466505638,18,6,0,44,5,0,31,1,0,0,25.429390880869565,38.23249802109823,37086.69428190231,0.32099323200966184,181,0.03,2060.3727188636103,970.9507709918325,0,10,19,35,0.14183220533494365,66,114,18,21,82,52.758005620373595,57,Y
1,1,0,3,2,0,1,0.25,0,1,1,1,1,0,1,0,0,0,16.38434940904634,2.27724209516349,85.1674823789558,0.01,13,0.43636772064486795,4.72890099001364,37.3554017881336,1,0,0,2,0.11,6,7,4,3,9,83.33,4,Y
0,2,1,2,0,2,1,0.42581179836844696,1,1,0,4,1,0,2,0,0,0,11.17739056800171,4.495657726165851,219.4258189644436,0.013709410081577653,14,0.22112823024473294,12.188414450870404,49.45624388104139,0,0,1,5,0.2425811798368447,5,9,3,6,7,50.0,4,Y
13,23,2,22,10,40,12,0.221573156715187,18,6,0,46,5,0,32,1,0,0,26.467876731227577,37.71356037792818,36780.204884919236,0.3247089704876275,184,0.03,2043.3451516501943,983.4138486987218,0,11,20,36,0.153728372455119,69,115,19,20,80,51.09059713652108,54,Y
22,1,12,12,88,0,1,0.05,0,1,1,18,1,0,10,0,0,0,119.19359957305771,3.6773225921221044,1607.727159463827,0.14806693519694739,85,0.2742008055908422,89.31853488945588,437.3774198551429,1,0,0,19,0.01,36,49,29,6,134,90.91,22,Y
4,7,1,4,1,12,4,0.24105991180662667,5,2,0,15,1,0,12,0,0,0,20.761712258496757,10.531823537491736,2301.617743443388,0.07045424791712573,48,0.09015141597237523,127.86544701529624,218.57783952785206,0,3,6,13,0.16984858402762476,23,25,12,11,24,33.33,16,Y
7,19,2,7,9,20,11,0.24194772624132949,6,4,0,46,6,0,38,0,6,0,27.56951854198411,37.64096616976011,36760.97058076522,0.3294902088381503,179,0.02245751740317919,2042.2754701726994,996.1762220842385,0,6,10,37,0.17720262182225435,68,110,22,24,65,31.180404592898842,45,Y
2,7,1,2,0,12,4,0.2157278080411169,6,1,0,15,1,0,16,0,1,0,20.640816134825407,11.242701420268641,2547.4671461044973,0.07606804798972078,50,0.09179585603083767,141.52634638179626,226.24135834635672,0,3,6,13,0.17,20,29,10,11,24,16.139220045121036,18,Y
8,1,4,1,14,0,1,0.25193210972225216,0,1,1,5,1,0,7,0,0,0,47.74653942056405,3.3883159002316363,352.71390313162675,0.03953189169973188,29,0.3222211884589812,19.59120123703592,126.9436422441694,1,0,0,6,0.11415329818123332,11,18,11,5,33,60.37750674328578,8,Y
14,46,18,1,47,73,14,0.2810158442414013,30,6,0,118,8,0,83,0,3,0,64.57100209128876,41.15805099120941,161183.40944937954,1.0227163379494484,472,0.0266101425424732,8954.636231163751,3062.6173117646426,0,21,36,95,0.1850839911892497,193,279,51,22,152,31.56089397169125,85,Y
16,9,4,20,14,8,6,0.15136986020511636,4,6,1,37,1,0,23,1,1,0,34.054310681975124,22.14014918580779,15070.338395081075,0.23647572142659604,136,0.04313823265268496,837.2397911479281,701.980477450998,0,2,4,32,0.08529265102097255,57,78,20,14,76,60.91911530120995,43,Y
15,5,16,5,17,8,3,0.06366509122688405,4,3,1,35,1,0,42,0,1,0,73.74563659062376,16.938321425387414,18152.566408924977,0.37078460468350244,200,0.06633490877311596,1008.479800495832,1122.4975885069798,0,2,4,34,0.04366509122688404,80,119,35,13,82,30.834883126145712,47,Y
16,2,8,8,62,3,1,0.09360187572910855,1,1,0,17,1,0,12,0,0,0,81.27304506661787,6.520188417142475,2057.5042504758353,0.12255924970835658,75,0.2005845408403436,114.3049517764677,370.5266144010568,0,0,1,17,0.056508667444382474,31,44,21,7,102,65.9377523740819,21,Y
8,19,3,11,15,34,1,0.030039278240063624,15,1,1,43,1,0,36,0,0,0,66.59717156684842,17.606527963525174,20077.499166559817,0.383267869599894,201,0.05832678695998939,1115.4200466540476,1152.051220802646,0,9,17,34,0.018366065200053017,89,111,38,14,73,40.81799640988976,47,Y
13,28,4,25,5,50,14,0.24045470499212185,22,9,0,56,9,0,40,0,1,0,33.19194735773749,35.600944066311655,41161.14747713344,0.38974314543169986,209,0.03,2286.7348598407466,1164.591629977925,0,13,25,43,0.17851787673467756,78,131,24,22,85,43.02441149249886,65,Y
8,1,4,1,14,0,1,0.2548154321840731,0,1,1,5,1,0,7,0,0,0,47.29083717052673,3.403213066284378,350.77651638888744,0.03918863902570558,29,0.3209168282976812,19.48355719846127,125.93145875900062,1,0,0,6,0.1157322604817543,11,17,11,5,33,60.25688775363294,8,Y
20,5,26,5,28,8,3,0.051433346429072165,4,3,1,49,1,0,48,0,2,0,97.74329730976172,13.376081396566942,17054.19849673819,0.4242666142837114,217,0.07856665357092785,947.45925475609,1285.7808338150744,0,2,4,48,0.03143334642907216,88,128,46,13,105,41.142166742435194,54,Y
0,1,1,1,1,0,1,0.48218263475310547,0,1,1,2,1,0,1,0,0,0,11.35599215497347,4.577943612891045,198.0019967769669,0.012121114910344585,13,0.2180602366593094,10.995181635884062,46.11474364762411,1,0,0,3,0.2402428714124149,4,8,3,6,6,50.74535977949509,2,Y
8,5,2,4,3,8,3,0.08,4,3,1,16,1,0,34,0,0,0,42.224521820088746,21.563869544977813,19625.914070569102,0.30265326137555465,178,0.05,1090.331858751311,910.2662726347318,0,2,4,15,0.06,70,108,21,13,51,17.07,38,Y
11,6,1,11,6,8,4,0.11187568965601408,4,2,0,17,1,0,28,0,0,0,36.46082198261764,22.168057650875223,17744.70191236426,0.2681243103439859,158,0.046015538792998245,985.818448208455,804.0299906007672,0,2,4,15,0.07195338362100527,64,94,19,13,60,35.171407263408994,39,Y
0,1,6,0,0,0,1,0.10186239648823722,0,1,1,9,1,0,10,0,0,0,36.50265774750241,8.07236057066145,1229.8294296911952,0.06075919385441515,49,0.1563463833191268,68.32256222684966,185.7353513526846,1,0,0,10,0.08593119824411861,17,31,8,5,12,0.0,10,Y
0,1,0,1,0,0,1,0.4286060410178105,0,1,1,1,1,0,1,0,0,0,11.423358100722677,2.785818123053432,84.59905184932721,0.01,10,0.36141334195216335,4.695740591173536,30.8060394123522,1,0,0,2,0.2100193829699739,3,6,3,5,5,59.5182426115055,2,Y
18,3,10,9,67,4,2,0.0957889963208331,2,1,0,20,1,0,13,0,1,0,90.73488069059744,5.337520682003283,2156.0982832489926,0.13518010565043864,82,0.21385079237828963,119.78193292599528,414.9393131639336,0,1,2,19,0.029279577398245514,35,46,25,7,118,71.58222365825887,22,Y
0,1,1,1,0,0,1,0.5,0,1,1,2,1,0,1,0,0,0,9.41055951485552,3.1712016599910124,95.88670343083669,0.01,9,0.31769808431202307,5.322039079490928,29.691505872873158,1,0,0,3,0.25,3,6,3,6,4,50.0,2,Y
8,14,3,8,10,24,1,0.049168732147593944,11,1,1,32,1,0,35,0,0,0,57.10258594407754,19.162390214670975,19902.576251787043,0.35138544642067676,192,0.055138544642067674,1105.7022840690222,1057.6760599498452,0,6,12,27,0.03430727678966161,82,110,31,14,64,31.725129319177018,44,Y
8,14,3,8,10,24,1,0.04946656666453665,11,1,1,33,1,0,35,0,1,0,57.74053585655595,18.99017031095207,19909.596414702108,0.35580015000319504,193,0.05508890555591056,1106.0912045232653,1064.8993305265467,0,6,12,28,0.034555472220447206,83,110,32,14,64,31.583558645456918,44,Y
6,31,5,3,13,45,17,0.3424510382547364,16,8,0,64,9,0,44,0,5,0,36.75948336232015,34.10633716351661,39923.97675447156,0.4009150767655134,217,0.02630719229784459,2218.0017169343137,1201.9889855761012,0,14,22,48,0.23568630757413508,88,129,25,20,70,28.272808545295856,48,Y
6,15,2,8,7,13,9,0.22408577886036884,5,5,0,44,3,0,34,0,6,0,23.998581111422624,39.64132215043418,36869.78669343685,0.3107320219888524,169,0.020670751374303277,2048.322299372026,937.3524477749132,0,4,6,36,0.16804901649163934,64,104,20,25,59,32.18449854623352,42,Y
18,2,10,10,72,2,1,0.08277379922408795,1,1,0,17,1,0,10,0,0,0,92.25377223782223,5.1281086680291335,1814.0720484671494,0.1279254423911255,78,0.2224010111797154,100.7790985224417,392.2634375379685,0,0,1,17,0.03759898882028462,33,44,24,6,115,80.97781389830007,21,Y
0,3,1,3,0,5,2,0.3605581236180726,2,1,0,7,1,0,3,0,0,0,13.79086560492517,3.8366512582915644,218.38747097232852,0.016972093819096368,15,0.2672511556281327,12.133447354423053,54.466189007038494,0,1,2,7,0.23605581236180728,5,10,4,6,10,50.0,7,Y
16,2,10,10,63,3,1,0.10427793921035045,1,1,0,18,1,0,10,0,1,0,94.24541432058875,5.154063101601613,1705.4423174325502,0.1271461308587998,74,0.2314355280749496,94.74616074236006,377.583146435699,0,0,1,18,0.0557077382824004,32,42,25,7,102,74.46092768562116,20,Y
0,1,1,2,1,0,1,0.3654290359532798,0,1,1,2,1,0,1,0,0,0,13.63325433839151,2.6770296862878715,92.7545581258474,0.01,11,0.37844554705681926,5.148330053578292,35.35543929644965,1,0,0,3,0.17464026013383668,4,6,4,4,6,67.94100092670874,3,Y
8,43,10,1,24,67,20,0.3876077536495961,25,9,0,86,12,0,59,0,4,0,49.65333437947847,32.96867258545786,69719.86356065772,0.591149094979684,301,0.02920994521096576,3873.3297150030558,1768.6071303651688,0,21,33,66,0.2578784659070413,124,176,34,18,95,27.0736345658731,60,Y
9,16,2,16,5,20,10,0.2038919085450657,9,6,0,44,4,0,34,0,4,0,24.72777765541582,39.30438109284571,37862.37822177278,0.32137832009227,174,0.023054045727467144,2103.4672000051596,966.7882122629695,0,5,10,36,0.15694595427253286,64,109,20,25,67,37.30436568865993,50,Y
10,1,5,1,17,0,1,0.1938279541045571,0,1,1,6,1,0,9,0,0,0,57.19265124290695,2.6355094691720917,364.5346032425981,0.04644905308279082,33,0.38102867431590715,20.24813737080266,144.270323159094,1,0,0,7,0.08233435581916221,13,19,13,5,40,62.80819725329269,10,Y
14,9,2,19,11,8,6,0.14893527230298764,4,6,1,33,1,0,22,1,1,0,30.47463644318982,22.69178999124912,15566.415406893431,0.23244781865913894,136,0.04138309096212655,864.7996503021781,688.424761081797,0,2,4,29,0.08585072711362035,57,78,18,14,70,56.2166177590591,42,Y
14,22,2,26,7,40,11,0.1972592841065781,19,6,0,45,5,0,31,1,0,0,25.919986582447834,38.099855479560404,37516.02366545903,0.32644429536053143,183,0.03,2084.224755065899,985.9012207421509,0,10,20,35,0.1427407158934219,67,116,19,21,82,52.216533327520544,58,Y
0,1,0,2,1,0,1,0.29823227403332425,0,1,1,1,1,0,1,0,0,0,14.917375055906911,2.3946968220999727,82.78946396358255,0.01,12,0.4187777994253373,4.596656528265326,34.96235510381762,1,0,0,2,0.13701007345866156,5,6,3,3,8,76.89967322587721,3,Y
0,2,8,0,0,3,1,0.15638180500520726,1,1,0,12,1,0,11,0,0,0,16.530144690302023,9.088226384193183,1200.4245610011722,0.04390481205912984,40,0.11757165426608429,66.68747561117623,135.79668698423515,0,0,1,12,0.13271496279825284,11,28,4,6,13,2.789988216248271,11,Y
8,9,2,7,7,11,5,0.2189192242979601,5,3,0,27,2,0,20,0,3,0,21.16602857230601,22.874173936657144,11077.67336734297,0.1610807757020399,96,0.04,615.4246315190538,484.191539231577,0,3,5,23,0.14237264382040898,40,56,14,16,45,32.49702167138321,27,Y
23,48,29,1,77,80,8,0.1476002862506355,35,4,0,157,5,0,114,0,2,0,83.24267213399642,51.408270690499954,275663.58039582195,1.5628866459120612,687,0.023356104542698427,15314.643739609552,4682.262661544541,0,22,40,133,0.09397092719555597,279,408,72,26,223,37.17736355930251,116,Y
10,39,4,2,17,52,20,0.34171796252886877,14,2,0,62,17,0,54,0,4,0,43.23144584600896,29.50147453161086,37636.61170529396,0.4208589812644344,228,0.03,2090.918618956612,1275.5604022243076,0,19,29,44,0.23107372658054298,90,138,29,18,87,26.649384449653578,57,Y
16,10,1,22,13,8,7,0.16,4,6,0,33,1,0,21,2,0,0,28.4,22.92,14912.49,0.22,129,0.04,828.47,650.73,0,2,4,28,0.09,55,74,18,15,74,62.5,43,Y
10,3,6,1,16,5,2,0.1845905484434091,2,2,0,12,1,0,12,0,1,0,62.213742514817845,3.345689291699565,603.8401519061879,0.06,41,0.3372456709339545,33.54350778930956,182.99086940413156,0,1,2,11,0.1186139456752143,16,24,15,5,42,51.64833022552904,13,Y
10,1,5,1,17,0,1,0.19463616012153617,0,1,1,6,1,0,8,0,0,0,57.06678277726267,2.6364716191923048,363.798269832129,0.0463528380807695,32,0.38089397331307734,20.207226751943196,143.9648020416755,1,0,0,7,0.08277694482846026,13,19,13,5,40,62.7743873015824,9,Y
8,31,6,8,16,41,17,0.32365601476856565,15,8,0,61,8,0,48,0,2,0,40.491109436835174,45.68045330628676,87867.6516243588,0.5869988896232544,303,0.02562072794402571,4881.536753111439,1759.432159308945,0,13,20,46,0.2143109191603857,121,182,31,23,82,32.89200617179783,56,Y
2,10,5,2,4,17,5,0.40989445350123727,7,4,0,22,3,0,11,0,4,0,37.144379880379105,5.238466854097738,956.9296306150485,0.06476183996023328,42,0.19476183996023327,53.160185237130605,186.98351177555315,0,4,8,19,0.3320108268168965,17,25,12,7,23,18.343913086145264,14,Y
0,1,1,2,1,0,1,0.37406468822059036,0,1,1,2,1,0,1,0,0,0,13.368657952921112,2.6977552517294168,92.29479599913577,0.01,11,0.37533671224058746,5.1227685228670525,34.917439013451656,1,0,0,3,0.17947622540353064,4,6,4,4,6,66.7896957664309,3,Y
13,1,11,7,54,0,1,0.06522070839479578,0,1,1,15,1,0,10,0,0,0,80.44516771733224,6.035313343167325,1462.506023569557,0.1081430519143116,67,0.211506812223419,81.24996596277035,320.47494318627616,1,0,0,16,0.03663623969089262,26,41,19,6,87,56.31713499572788,17,Y
0,1,0,1,0,0,1,0.4592411657671023,0,1,1,1,1,0,1,0,0,0,9.790481034265301,4.275454484625549,169.0889981394384,0.01,12,0.24749812749426592,9.38928610590472,39.312201267909856,1,0,0,2,0.22717505282957726,4,7,3,6,4,55.43396777992993,2,Y
7,5,5,6,19,9,3,0.19937907392960103,4,1,0,16,1,0,11,0,2,0,45.49356946977295,7.876958748300154,1921.7273243985258,0.08710354781911536,55,0.14634503911562013,106.7589356542654,269.2028901159131,0,2,4,15,0.1357929043617693,25,30,17,9,47,45.64027854280828,18,Y
13,25,2,19,11,41,13,0.23717784950941723,16,4,0,48,8,0,36,1,1,0,29.41917627358266,36.104684267321836,36571.82952161162,0.33921116747168495,191,0.03,2031.76712650701,1029.1159815096205,0,12,21,36,0.16390004611319678,72,118,20,20,82,46.63218607381458,55,Y
11,6,2,10,6,8,4,0.11074840308193079,4,4,1,24,1,0,29,0,1,0,37.63467442213798,21.904185813564823,17823.259377857892,0.27540804653282785,160,0.046156449614758656,990.1814620308655,818.5178778006323,0,2,4,22,0.07153065115572405,65,94,20,13,59,34.53124940015145,39,Y
1,4,1,4,0,7,2,0.29874032930203853,3,1,0,9,1,0,4,0,0,0,15.688293989218028,4.1546518548733875,271.59673478298294,0.019748065860407706,18,0.24453481451266126,15.091844872501591,65.1122574897197,0,1,3,8,0.22697679032489249,6,11,5,5,12,50.839696487261115,9,Y
