LOC_BLANK,BRANCH_COUNT,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CYCLOMATIC_COMPLEXITY,DESIGN_COMPLEXITY,ESSENTIAL_COMPLEXITY,LOC_EXECUTABLE,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,LOC_TOTAL,Defective
2,4,0,0,2,2,2,11,23.88242312938524,6.946959171725985,1130.661770119197,0.054125463957659256,38,0.14825092791531852,62.816341472837216,163.99426933912275,15,23,10,9,16,Y
4,11,0,3,6,6,1,46,51.10049652486049,15.561923046090492,12189.499509544754,0.2647022339610486,152,0.06294044679220971,677.1953973458615,787.4277067647939,55,97,23,12,56,Y
17,35,2,6,18,15,12,111,93.40367877548384,37.866490435371155,127858.05990302154,1.1314059199789828,516,0.027140591997898283,7103.223327945641,3403.8617134699894,196,320,69,26,139,Y
7,18,0,3,9,9,2,44,53.53291663691947,19.057009992417765,19137.37289332475,0.3363823865072393,181,0.05527647730144786,1063.185654856419,1009.7756057046663,67,113,31,17,57,Y
9,13,0,3,7,6,2,56,53.872900181647836,15.412666002965976,12450.066617608396,0.2720673534754348,147,0.06534455891257247,691.6731837070124,815.3290074440388,54,93,29,16,71,Y
6,22,1,0,11,11,5,59,57.71827857135928,24.21122827251506,33653.18657667368,0.4644326384516276,238,0.04,1869.6215395220431,1392.2639926204326,94,143,37,19,68,Y
1,10,0,0,5,5,4,25,36.4866533826798,14.941374503542226,8141.986066572842,0.18,109,0.07,452.3311753452432,544.9798804779529,42,67,18,13,31,Y
0,10,0,0,5,2,5,14,33.060957699961065,8.786904230003893,2297.7806026337475,0.08938574875735038,59,0.11407862313602557,127.65624082331634,270.03487519319975,24,34,13,9,20,Y
3,5,0,4,3,3,1,27,43.74978738736786,12.69246574256838,7035.210297060559,0.18308944437993946,106,0.08,390.8415280980063,554.6610903953897,42,63,23,14,36,Y
1,6,0,0,3,3,1,26,25.824887845078827,14.15619310679718,5169.640282739641,0.12,78,0.07,287.2044635837956,365.3262305170744,30,48,13,12,31,Y
11,10,3,9,5,4,4,45,51.87541944972358,14.496224831809805,10901.087932865625,0.2492449663619611,134,0.07,605.6120971279399,751.9827514646817,57,76,31,16,74,Y
6,9,0,7,5,2,1,34,47.69960307306998,16.658832590604305,13063.528925947257,0.26012984882989804,143,0.05753246220747451,725.7544136301432,787.8005852803333,59,84,28,16,52,Y
4,13,0,3,7,7,2,67,73.07084527820805,15.382676222566436,17299.049582552158,0.37272301854720297,200,0.06727698145279701,961.0599768084531,1124.3161656801312,82,118,35,13,82,Y
10,9,2,8,5,3,2,45,50.69668521481217,14.429486081963777,10556.308581267453,0.2420513918036223,132,0.07,586.464479592181,731.5537986022932,56,76,30,15,72,Y
0,1,0,0,1,1,1,4,27.39353166878913,3.5265784666592936,318.56245347342696,0.034734215333407065,22,0.2878737226672565,17.6961292886719,92.47520402955658,9,13,9,7,10,Y
0,2,0,0,1,1,1,8,11.287190123281167,11.554798537511175,1140.6705168482702,0.03597750685541637,26,0.09594001828111032,63.36846857630037,107.57671544507858,9,17,5,10,10,Y
4,7,0,1,4,4,1,38,36.25217680017599,12.322482819231574,5475.7260382310715,0.15084274257536154,92,0.08042137128768077,304.2117914383046,445.17334594686,33,59,16,12,47,Y
0,1,0,0,1,1,1,6,22.01945286959839,4.33978885945657,406.106500510557,0.03160211140543429,24,0.23121477983804006,22.558028392643564,94.10999783486004,9,15,7,7,11,Y
0,8,0,0,4,4,1,16,38.13077435532123,6.129016052788822,1421.1135763377729,0.07866993760011523,52,0.1660098128003457,78.94960482080957,232.52547116360412,16,36,12,9,18,Y
2,3,0,0,2,1,1,11,31.891189902400143,8.388529459786145,1992.8075774986921,0.08223953486094535,51,0.12039922476824223,110.71013643295457,247.1392580601164,21,30,15,11,19,Y
6,11,2,6,6,4,3,43,50.52965011245063,14.916897986408815,11230.117575718756,0.25,141,0.0655172259525934,623.8924706868355,752.912065324812,56,85,27,14,62,Y
6,31,0,1,14,12,3,62,55.33188129655152,32.86160070166646,59633.763831824894,0.6076166569212991,295,0.03,3312.986747137879,1815.7280796101388,110,184,44,26,77,Y
2,1,0,0,1,1,1,5,24.104735148007443,3.2652826771011605,255.7119260578395,0.03,22,0.3058833929908036,14.203745597822202,78.44178475535516,8,13,6,5,12,Y
25,47,1,24,24,20,5,164,104.67150506848651,28.57216664168294,85406.24926320353,0.994834763626819,472,0.03505507879106034,4744.792169049353,2987.472454083817,181,290,61,19,219,Y
0,1,0,0,1,1,1,4,17.92405347061475,2.4049510202995794,94.37752052943846,0.015950489797004207,14,0.4311583265490715,5.2429706121797475,40.383558368584794,3,10,3,4,6,Y
3,6,0,0,3,3,2,21,33.20204053412707,10.306234808191,3507.6332457392723,0.1166072875410381,68,0.09660728754103809,194.86739264454974,340.8810204368366,25,43,17,14,27,Y
6,6,0,2,3,3,1,25,48.28295472545304,9.703746413744746,3987.1370164104865,0.14583338893418998,85,0.10722225928945998,221.5056984384393,429.49795355061923,37,48,21,10,37,Y
1,4,0,0,2,2,1,12,39.8625374168695,6.935852475032696,1915.5662631426894,0.09,58,0.14225079034972996,106.42170915129938,276.2189041181973,26,31,17,9,16,Y
4,3,0,0,2,2,2,18,38.57410962036799,7.433358164176095,1893.0575265077787,0.08773113660866536,55,0.13659670491299802,105.16968517210849,264.9464426494183,26,29,17,9,28,Y
3,3,0,0,2,2,1,16,23.689249870397862,10.01314444914227,2256.664596187294,0.07441626192621013,51,0.1016243928893152,125.36827846940112,229.61706784749492,18,32,10,11,24,Y
14,37,0,3,19,14,6,113,91.36629760397435,32.5846140752689,90985.03508422076,0.9515944902073715,441,0.02805314967357905,5054.725080903803,2854.7672126667576,179,262,64,22,132,Y
2,7,0,0,4,4,1,28,31.62382209442013,13.777845644513356,5975.869140503989,0.14067627308267344,85,0.07033813654133672,331.9905892090186,434.3780046146409,35,50,19,14,35,Y
44,50,0,4,25,18,21,93,62.316278024359605,45.083590832274545,126523.76830529778,0.9360319740217697,439,0.02,7029.096237406876,2806.806929995144,171,268,54,28,146,Y
5,20,0,7,10,10,3,77,64.47984454135496,23.6343229632204,34992.021029678726,0.5006850148962586,265,0.03806850148962586,1944.003643205036,1494.6320244713438,101,164,33,15,92,Y
8,21,0,0,11,9,6,45,48.39084683990184,44.27115529129707,94830.32021426478,0.7111205204433537,354,0.02,5268.348817790973,2142.2030733024717,127,226,39,27,57,Y
5,25,0,1,13,10,9,42,36.242255151465216,36.584784395834866,48210.28360056898,0.43611493018649994,234,0.03,2678.351156725292,1320.4932472521732,94,139,28,21,51,Y
2,6,0,0,3,3,1,19,18.113545185105167,13.288377226833429,3175.0527510887323,0.08141081848777713,57,0.07141081848777714,176.39347926767482,239.57711151943147,24,33,8,9,24,Y
4,20,0,6,10,10,2,53,52.10464663180973,18.002832689837533,16094.738769102081,0.306575307744617,170,0.05406392308273522,894.1483867150739,909.0908566156417,61,108,25,14,66,Y
5,21,0,1,11,10,3,62,45.658193416059696,27.555185795472987,33204.15804321512,0.40563890672174796,212,0.033239900611068,1844.6734046175402,1222.078105463772,87,125,32,20,72,Y
6,16,0,4,8,8,3,61,48.152488013574654,28.74621518915208,39538.89186295089,0.4578232513455315,250,0.030869250149503494,2196.609499650041,1378.4472877627038,90,159,28,17,74,Y
3,8,0,6,4,4,1,42,58.21654109773251,11.522897260151167,7647.077073438899,0.22467036900356158,124,0.08366759225089039,424.83863396667516,666.4666865494216,51,72,28,12,55,Y
11,20,0,2,11,10,7,72,44.75351666163268,37.08459449817051,57317.419570481696,0.5254600312288396,269,0.02264095386803998,3184.300594339591,1581.853051267672,103,165,34,23,88,Y
0,1,0,0,1,1,1,8,30.21597372833496,5.785615713599349,943.2785425598265,0.05696256190933767,39,0.17936896668268185,52.401283262053475,167.2979518244408,15,23,11,8,14,Y
3,8,0,2,1,1,1,23,27.096138844483136,9.292811235447221,2338.9828812996366,0.08,55,0.11,129.945725508248,251.75624188183667,21,33,12,11,32,Y
0,7,0,0,4,4,1,45,56.52124280699839,10.11704139319139,5605.417285929589,0.18382220379376468,109,0.09629332227625882,311.4078951466936,560.266084519036,36,73,22,12,51,Y
6,17,0,5,9,9,1,53,42.92774835385334,24.76076012762155,26315.60656109985,0.35357074436385744,194,0.04,1461.978856112901,1062.8057108376863,74,119,27,18,66,Y
7,10,0,5,5,4,1,43,53.61453899270402,14.359539929998752,11056.561460175913,0.26,142,0.07,614.2574678174757,769.8932411104929,55,86,28,14,60,Y
18,18,0,1,9,9,6,55,57.5964585518219,30.411231040743463,53277.1599721294,0.5817875199291939,285,0.03,2959.8447005316452,1751.6771636361138,112,173,45,24,80,Y
5,3,0,0,2,2,1,32,57.01149472335515,10.231101048313452,4484.687576977001,0.16127626018524238,94,0.10626671102697242,249.15201776750737,481.05703928189905,38,55,22,10,40,Y
1,5,0,0,3,2,2,11,21.65590505868873,12.045700838541213,2863.6588639546,0.08007597571449505,54,0.0834346342859934,159.09086984708097,244.5579140763055,20,34,10,11,15,Y
2,8,0,1,4,3,1,30,24.761061676721564,19.6304722582597,9246.628726875033,0.15874463342886702,95,0.051748926685773404,513.6999990134225,476.04437221600153,35,60,15,16,36,Y
0,1,0,0,1,1,1,5,20.77546874207332,2.1815296060975453,97.60609049548715,0.016369407878049094,14,0.46369407878049096,5.421148686146305,44.77490328843904,4,10,4,4,7,Y
12,34,0,1,18,15,13,93,60.78279101649558,42.12301370885584,107752.96199592162,0.8527382488656423,400,0.020342281108205292,5986.273980757806,2558.7598069656883,168,231,56,27,110,Y
1,1,0,0,1,1,1,5,11.99319796209366,4.169345493434751,203.03039249242428,0.018306545065652498,13,0.24153272532826248,11.277996673994393,49.217320495513974,4,9,4,7,10,Y
11,28,0,15,14,14,10,81,46.19703639709458,29.97111596422266,41029.62940626828,0.4541634501416893,231,0.03345192144881275,2279.4260781260155,1374.3679960153092,88,142,36,24,110,Y
6,19,0,5,10,9,2,79,66.01767114480595,22.96171146609202,34507.07221958881,0.5041684166240938,264,0.04,1917.0625241458058,1507.4463628503572,102,161,36,16,93,Y
2,5,0,0,3,2,1,11,32.761530527613196,7.975818736651393,1949.056831785843,0.0827448421066811,52,0.1254896842133622,108.28023242085129,249.90810695242476,24,28,16,10,15,Y
0,1,0,0,1,1,1,3,14.212508347367848,2.930534009987361,120.28188126052589,0.011389319800252784,12,0.3397252386017695,6.678900954407077,41.245151840852024,4,8,4,5,6,Y
16,28,0,2,14,13,10,50,59.23198939664928,26.217551940687986,39836.32146666264,0.513658736990285,249,0.03780489474919042,2213.1318836567016,1531.783508588048,106,143,47,23,72,Y
2,21,0,2,11,11,1,57,52.994879577258416,18.08204119808098,17306.05394571193,0.3210181093920452,177,0.06,961.4495363869889,957.2917244071186,59,118,26,16,64,Y
1,5,0,0,3,2,1,16,25.8824175104758,11.548505488315463,3379.5619988194944,0.09660723675635907,62,0.08440482450423939,187.75722081649852,294.74009497999447,24,38,13,12,23,Y
1,1,0,0,1,1,1,8,15.90710516447314,6.137085511104476,593.058944177821,0.03,25,0.1665728622223881,32.949735312595024,96.98169726231941,9,16,5,8,11,Y
11,19,1,5,10,8,7,64,42.56016444217011,23.44649951139334,22180.48085639595,0.3190801042030096,168,0.0443422338003344,1232.2451937478195,962.8420058682414,65,103,30,21,87,Y
2,2,0,0,1,1,1,21,45.54382032079034,7.117076452543904,2286.4745259158135,0.11087796126549593,68,0.14087796126549593,127.0247202720248,322.196134452167,27,41,17,8,26,Y
1,2,0,0,1,1,1,12,33.46871277091331,5.613715526550587,1051.2245162141983,0.06,43,0.17528934547306185,58.39998919775952,187.47330438048627,17,25,12,8,16,Y
3,7,0,0,4,4,1,32,35.35674859144495,13.010286067433368,5972.367088918442,0.15635785722356835,96,0.07817892861178417,331.795494999435,459.3468540613817,35,61,15,11,37,Y
1,3,0,0,2,1,1,14,24.190250899512264,6.77416950183636,1089.6630688378589,0.05515221632849654,39,0.1503044326569931,60.53737580028899,161.8904909158286,18,21,9,7,17,Y
2,8,0,0,4,4,2,24,21.62462025729534,15.181568682322956,4966.720118237198,0.11,67,0.06487542344118079,275.9283537439065,327.42822586303555,26,40,13,15,28,Y
5,3,0,1,2,2,1,10,19.82989457157057,6.5955758306353935,860.66921742759,0.04,30,0.15,47.81429440786078,130.60901462218408,12,18,9,10,18,Y
3,3,0,0,2,2,1,21,32.4342899014313,8.561668623385026,2281.768362675052,0.08903462440517287,58,0.11903462440517287,126.76324237083621,270.13074822061316,22,36,13,10,28,Y
0,2,0,1,1,1,1,11,29.641639425449164,7.3703825065395465,1609.6035348978683,0.07,47,0.1359744995640302,89.42240443852825,218.41752314991626,19,28,13,10,17,Y
2,7,0,0,4,4,1,20,22.85883340044814,12.449128621878502,3165.6306547738236,0.08872092429976346,61,0.08090115537470433,175.86935969681937,263.49797343164755,25,35,10,9,25,Y
16,25,0,23,13,13,10,85,65.92567424953984,25.38806194839834,39609.08517103718,0.5332086668430926,257,0.04290108335538659,2200.5033703122444,1596.8018239158862,100,156,49,24,127,Y
3,10,0,0,6,5,3,56,98.91016951297294,15.869129123496243,19355.585614023854,0.4438600623293861,227,0.06686815738213127,1075.3113894195392,1328.0218955662594,78,148,40,15,67,Y
1,7,0,0,4,1,1,21,25.0822444249593,11.959995921946252,3441.2763087947887,0.0939682863337599,62,0.08529104844501322,191.18305477959322,291.1023239470074,27,34,13,11,28,Y
2,4,0,0,2,2,1,16,24.87864097738475,7.657954215901089,1458.6870835775483,0.06,44,0.13,81.03617321753458,190.49582297225905,17,27,10,9,23,Y
0,3,0,0,2,2,1,5,13.271769273829285,4.2280546440241356,177.55190084745007,0.013087781423903457,14,0.2617556284780691,9.865187453272593,45.79730986737331,5,9,3,5,8,Y
2,8,0,1,4,4,1,56,61.4444237672935,18.24971524659193,20416.431435031285,0.37267264574218073,202,0.05316816143554519,1134.245024666661,1119.7717780327073,77,124,31,14,63,Y
3,16,0,3,8,8,2,71,69.40184026239373,15.846765147447313,17234.819800189354,0.36112919379558367,198,0.06822583875911674,957.4917541305884,1091.6798938571037,82,116,32,12,87,Y
1,7,0,0,4,4,1,38,46.51718002776048,11.839065321829997,6042.518602024684,0.17177970071930487,102,0.08588985035965244,335.69708100238387,523.9714279219577,39,62,21,12,45,Y
10,21,0,2,11,11,1,71,71.85119409495135,26.729232928190317,46535.06362208478,0.5999353043313366,293,0.03554836714792629,2585.283515448439,1791.224889121629,113,180,46,21,86,Y
5,27,0,13,14,14,1,86,52.78704289374323,30.418854452106604,48843.06297011642,0.54,280,0.03,2713.5040581381268,1605.6212982876125,104,176,33,19,107,Y
0,1,0,0,1,1,1,6,30.890382680488884,3.4582136679645985,368.36108224515795,0.0393282460008429,30,0.28798473800252866,20.46694646995364,106.6260168447704,11,18,7,4,9,Y
1,3,0,0,2,2,1,22,74.0004206390979,6.208454206339085,2651.6960471613097,0.14620992352110757,85,0.16431488528166133,147.31710789997493,435.49507120717027,32,53,24,9,27,Y
2,3,0,0,2,1,1,15,20.562665715962837,8.650044860980017,1483.4263223464834,0.054974648939798906,41,0.11492394681939672,82.41090679702685,173.49086567233294,15,25,8,9,21,Y
1,1,0,0,1,1,1,9,40.41413834785267,5.2294338830615175,1088.194757209069,0.06720202581632297,48,0.19160607744896888,60.4515970599993,209.27868741712965,18,29,13,7,17,Y
0,7,0,0,4,3,3,14,15.414315250719113,8.192447485730515,1033.3085750978803,0.041065787301286745,32,0.12106578730128674,57.405512942827386,126.19023445681285,11,21,6,9,17,Y
6,9,0,3,5,3,1,43,57.61131389166764,13.874750316389997,10910.649907306699,0.26700092693302246,145,0.07280037077320899,606.1507948091751,790.466677820554,56,88,28,14,55,Y
15,17,1,8,9,7,5,64,52.47690684577769,19.926867992766347,20822.012414363,0.3473631619736538,181,0.05,1156.7763917333903,1045.0224835959789,71,110,35,19,94,Y
0,3,0,0,2,1,1,6,18.598492880100494,4.783627811600956,386.1275296042587,0.025329967867417646,21,0.21664983933708823,21.45408581938085,83.18020971589206,9,12,7,7,8,Y
1,3,0,0,2,2,1,10,22.938758778257256,6.894369156918124,1022.5309141601854,0.052678154215409376,37,0.1433907710770469,56.80494159015731,151.4752044931824,14,22,8,8,15,Y
0,4,0,0,2,2,1,9,27.79644214439462,7.296235957228436,1424.9082464146522,0.06501461321123195,45,0.1400292264224639,79.157405014127,197.69601311820182,16,28,11,9,11,Y
2,3,0,0,2,2,1,12,42.3902507836368,6.816549031678724,1959.2671259489748,0.09366901936642552,60,0.14366901936642554,108.84969244376153,287.9941654708306,27,33,18,9,19,Y
5,26,0,1,13,12,5,64,44.413185220508346,33.486004919441626,48258.25828744551,0.48562987648479017,252,0.03,2681.0162905657785,1456.5756142727103,101,150,33,21,72,Y
3,4,0,2,2,2,1,29,33.100957202684114,13.183483417382858,5747.987446035799,0.14573294378179402,89,0.07573294378179402,319.3317545825302,436.13831065383573,33,55,16,13,38,Y
4,7,0,1,4,4,1,39,38.92929282538758,11.965553825736437,5452.357031186201,0.15485679110465111,94,0.08323786073643409,302.9124647867248,458.80604119875954,33,60,16,12,47,Y
5,22,0,1,11,11,8,55,57.47161714238969,18.209059531738255,18372.487123742674,0.3416932948915683,189,0.05595618498450976,1020.6970502593109,1021.1300262962196,76,112,28,13,64,Y
2,7,0,0,4,4,1,29,32.24842689895392,13.632147329192701,5977.902147068623,0.14229088622935732,86,0.0722908862293573,332.1047253294954,438.91549891531054,35,51,18,14,35,Y
3,8,0,1,4,4,1,38,48.4409215052241,11.649832453595618,6563.580089053311,0.18577963940449313,112,0.08577963940449312,364.63968385632813,563.4627645156723,47,65,21,10,45,Y
6,8,0,0,4,4,3,32,30.755349580627108,17.873773007972375,9634.501839935025,0.1806161412968375,106,0.0535387137656125,535.251597734919,542.5523936356626,37,68,18,17,42,Y
13,5,0,4,3,2,1,32,70.7027034055831,7.557921951761491,4022.9898642422377,0.17834508709252883,100,0.12917254354626442,223.4949694730006,533.0620078329443,44,55,29,10,54,Y
4,7,0,9,4,4,1,43,63.13668691929163,11.402612109345524,7946.390495085522,0.23709403555247258,132,0.08631258158642073,441.4685066804831,705.5271980822047,57,74,28,11,59,Y
9,11,0,0,6,5,3,27,43.67849350827429,20.68256195124911,18660.361889218075,0.30271010881732824,167,0.05,1036.6886390386944,902.6813334013682,65,102,25,16,39,Y
30,50,2,34,25,22,5,182,106.19003949406294,27.953602793502338,82961.5256483659,0.9868704222339356,476,0.037709859255354784,4608.97360049605,2966.3828780754616,175,301,57,18,255,Y
1,2,0,0,1,1,1,9,17.22092447398652,6.750117974379913,774.2817038468139,0.04068249705354092,29,0.15272998821416367,43.01394563054224,115.16662944143441,12,17,7,7,15,Y
2,1,0,0,1,1,1,20,66.3600144828334,7.988200877559761,3944.684659270128,0.17022473944218175,99,0.13185394953515148,219.1477526055782,506.7410755950631,41,57,25,9,26,Y
1,4,0,1,1,1,1,18,45.009762259985365,7.5596714626710275,2301.0448830295854,0.10251226414571026,66,0.13814033018213784,127.83922995342546,315.8740794663236,27,39,16,9,26,Y
3,9,0,0,5,4,4,26,19.711121580677023,21.228878419322978,8883.39413490369,0.14,87,0.05,493.52208413092217,418.45788048649365,33,53,12,15,33,Y
16,13,0,9,7,7,2,74,76.15594120303152,20.734868673934443,32091.13924289497,0.5194926997214666,253,0.05278467138878094,1782.8392758624368,1555.753847393607,106,147,50,19,101,Y
3,12,0,0,6,4,4,19,31.85139912894308,21.188531679098993,14172.517969777615,0.22220809334015915,123,0.04610404667007958,787.361582778387,670.6894939475775,48,74,23,20,25,Y
17,30,0,25,15,12,11,132,84.99969384222379,34.14292420351133,98008.21357692279,0.956819767235019,432,0.029493067970577658,5444.8995868365955,2882.343721202349,177,255,73,27,177,Y
19,30,0,15,15,9,11,94,70.61870406682907,32.81689018511188,67779.68429953024,0.7129046692759453,348,0.03206701253895891,3765.5341277516804,2148.079265069265,140,207,49,21,133,Y
0,1,0,0,1,1,1,5,12.660288569565083,4.057391329325458,206.11074038679754,0.01954086936539633,13,0.247245216192378,11.448476494963108,51.03223270498138,4,8,4,7,10,Y
2,7,0,2,4,3,1,32,40.36209193773823,14.58274444321775,8236.664829518833,0.1894500894194845,113,0.07270002554842414,457.5923849775266,571.8495544367561,44,69,19,12,43,Y
2,10,0,0,5,3,2,23,36.08546327526891,14.228084182727274,6472.066024786868,0.15902529651594477,94,0.07451264825797238,359.5596367525321,473.52257097852447,36,58,17,14,28,Y
6,12,0,4,6,4,4,28,40.85229419514287,18.894116366980604,13979.98896143924,0.24889378556745365,137,0.05269911222392195,776.665709264772,749.9673757326698,58,78,26,17,41,Y
0,6,0,0,3,3,1,12,32.32393791770231,6.796071992488826,1424.2143773306202,0.07079685557816387,48,0.15159371115632775,79.11982043874194,212.93511287625086,16,32,11,9,14,Y
2,4,0,0,3,1,1,13,17.043340325066186,7.332796514690985,909.6568920504372,0.04,30,0.13675972244216833,50.534361788289786,124.32677585621478,10,20,6,10,18,Y
5,3,0,1,2,2,1,10,20.13141957413633,6.558634025685284,864.6120062856436,0.04,30,0.15,48.032949956078994,131.91196206704606,12,18,9,10,19,Y
2,5,0,0,3,2,1,16,25.60744044575548,7.545557337533899,1454.0176258253146,0.06153592150685443,44,0.13153592150685445,80.77768762643682,192.84336997151246,17,27,10,9,22,Y
12,19,0,0,10,9,6,60,36.55894852263859,39.69428900447556,57053.47385462296,0.4771621899642433,249,0.020447636872765212,3169.635894044851,1441.776447107322,94,155,29,24,74,Y
